Event Code,Gender,Event,Rank,SDMS ID,Family Name,Given Name,NPC,Birth,Result,Time (ms),Qualification,Date,City,Country
SWMF4009010000,M,Men's 400 m Freestyle S9,14,5869,Vincetic,Kristijan,CRO,1991,04:30.86,270860,MET,2019-09-13,London,Great Britain
SWMF4009010000,M,Men's 400 m Freestyle S9,15,33124,Barlaam,Simone,ITA,2000,04:31.17,271170,MET,2019-04-05,Indianapolis,United States of America
SWMF4009010000,M,Men's 400 m Freestyle S9,16,33115,Leach,Jacob,GBR,2000,04:32.81,272810,MET,2019-07-23,Glasgow,Great Britain
SWMF4009010000,M,Men's 400 m Freestyle S9,17,21760,Wang,Jie,CHN,1996,04:32.85,272850,MET,2019-08-31,Tianjin,China
SWMF4009010000,M,Men's 400 m Freestyle S9,18,11267,Caetano,Gino,POR,1994,04:33.21,273210,MET,2019-09-13,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,1,30034,Krypak,Maksym,UKR,1995,04:01.17,241170,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,2,27130,Takken,Bas,NED,1999,04:03.63,243630,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,3,22551,Elliot,Alexander,CAN,1996,04:07.69,247690,MQS,2019-04-05,Toronto,Canada
SWMF4010010000,M,Men's 400 m Freestyle S10,4,15328,Crothers,Rowan,AUS,1997,04:11.99,251990,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,5,35998,Raimondi,Stefano,ITA,1998,04:14.55,254550,MQS,2019-07-06,Busto Arsizio,Italy
SWMF4010010000,M,Men's 400 m Freestyle S10,6,32569,Kaps,Justin,GER,2001,04:18.29,258290,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,7,28603,Marais,Florent,FRA,2000,04:18.45,258450,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,8,17019,Tomelin,Gabriel,BRA,1995,04:19.12,259120,MQS,2019-05-10,Sao Paulo,Brazil
SWMF4010010000,M,Men's 400 m Freestyle S10,9,22133,Carter,Oliver,GBR,2000,04:19.63,259630,MQS,2019-07-23,Glasgow,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,10,22562,Vanzenko,Dmytro,UKR,1996,04:19.76,259760,MQS,2019-09-11,London,Great Britain
SWMF4010010000,M,Men's 400 m Freestyle S10,11,18662,Lima de Souza,Ruan Felipe,BRA,1992,04:22.45,262450,MET,2019-04-27,Sao Paolo,Brazil
SWMF4011010000,M,Men's 400 m Freestyle S11,1,21985,Dorsman,Rogier,NED,1999,04:28.64,268640,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,2,26537,Tomita,Uchu,JPN,1989,04:32.90,272900,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,3,21759,Hua,Dongdong,CHN,1999,04:35.31,275310,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,4,11607,Rheine Correa Souza,Matheus,BRA,1992,04:49.39,289390,MQS,2019-04-27,Sao Paolo,Brazil
SWMF4011010000,M,Men's 400 m Freestyle S11,5,24354,Belousov,Kirill,RUS,2000,04:49.53,289530,MQS,2019-06-08,Berlin,Germany
SWMF4011010000,M,Men's 400 m Freestyle S11,6,30746,Belarmino Pereira,Wendell,BRA,1998,04:53.82,293820,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,7,26368,Gunnarsson,Mar,ISL,1999,04:54.25,294250,MQS,2019-04-05,Reykjavik,Iceland
SWMF4011010000,M,Men's 400 m Freestyle S11,8,36661,Minor,Ross,USA,1998,04:54.93,294930,MQS,2019-08-26,Lima,Peru
SWMF4011010000,M,Men's 400 m Freestyle S11,9,7432,Cantero Elvira,Jose Ramon,ESP,1993,04:55.50,295500,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,10,22697,Zudzilau,Hryhory,BLR,1999,04:56.52,296520,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,11,6675,Smyrnov,Viktor,UKR,1986,04:57.72,297720,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,12,28029,Cabraja,Matthew,CAN,2002,05:01.22,301220,MQS,2019-08-08,Winnpeg,Canada
SWMF4011010000,M,Men's 400 m Freestyle S11,13,6708,Zayas,Sergio,ARG,1990,05:01.35,301350,MQS,2019-08-26,Lima,Peru
SWMF4011010000,M,Men's 400 m Freestyle S11,14,39351,Serbin,Mykhailo,UKR,2003,05:01.49,301490,MQS,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,15,34281,Meneses,Marco,POR,2001,05:07.23,307230,MQS,2019-05-11,Oeiras,Portugal
SWMF4011010000,M,Men's 400 m Freestyle S11,16,6604,Liu,Zejiao,CHN,1989,05:07.54,307540,MQS,2019-08-31,Tianjin,China
SWMF4011010000,M,Men's 400 m Freestyle S11,17,21399,Perdigao Maia,Jose Luiz,BRA,1999,05:12.76,312760,MQS,2019-08-26,Lima,Peru
SWMF4011010000,M,Men's 400 m Freestyle S11,18,41648,Zhang,Bowen,CHN,2000,05:21.85,321850,MQS,2019-08-31,Tianjin,China
SWMF4011010000,M,Men's 400 m Freestyle S11,19,18659,Urso,Salvatore,ITA,1999,05:23.40,323400,MQS,2019-06-01,Lignano Sabbiadoro,Italy
SWMF4011010000,M,Men's 400 m Freestyle S11,20,9186,Lemus Rojas,Leider Albeiro,COL,1987,05:27.09,327090,MET,2018-10-20,Barranquilla,Colombia
SWMF4011010000,M,Men's 400 m Freestyle S11,21,6620,Enhamed,Enhamed,ESP,1987,05:27.36,327360,MET,2019-09-15,London,Great Britain
SWMF4011010000,M,Men's 400 m Freestyle S11,22,9181,Triana Herrera,Brayan Mauricio,COL,1994,05:33.41,333410,MET,2018-10-20,Barranquilla,Colombia
SWMF4013020000,M,Men's 400 m Freestyle S13,1,7861,Boki,Ihar,BLR,1994,03:57.90,237900,MQS,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,2,39383,Garashchenko,Kyrylo,UKR,1998,04:01.67,241670,MQS,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,3,31021,Portal,Alex,FRA,2002,04:06.05,246050,MQS,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,4,22500,Horlin,Dmitriy,UZB,1997,04:09.23,249230,MQS,2018-10-06,Jakarta,Indonesia
SWMF4013020000,M,Men's 400 m Freestyle S13,5,22325,Jason,Braedan,AUS,1998,04:11.10,251100,MQS,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,6,21816,Templeton,Jacob,AUS,1995,04:14.00,254000,MQS,2019-04-07,Adelaide,Australia
SWMF4013020000,M,Men's 400 m Freestyle S13,7,14914,Salguero Oteiza,Ivan,ESP,1998,04:16.99,256990,MQS,2019-06-08,Berlin,Germany
SWMF4013020000,M,Men's 400 m Freestyle S13,8,35973,Aslanov,Islam,UZB,1993,04:18.27,258270,MQS,2018-10-06,Jakarta,Indonesia
SWMF4013020000,M,Men's 400 m Freestyle S13,9,8719,Punko,Sergey,RUS,1981,04:22.00,262000,MQS,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,10,26419,Engel,Taliso,GER,2002,04:27.23,267230,MQS,2019-04-26,Glasgow,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,11,36502,Saito,Genki,JPN,1998,04:27.39,267390,MQS,2018-10-06,Jakarta,Indonesia
SWMF4013020000,M,Men's 400 m Freestyle S13,12,36660,Matera,Douglas,BRA,1993,04:29.58,269580,MQS,2019-08-29,Lima,Peru
SWMF4013020000,M,Men's 400 m Freestyle S13,13,41856,Sanocki,Carson,USA,1999,04:31.95,271950,MQS,2019-04-26,Glasgow,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,14,35665,van Wanrooij,Thomas,NED,2002,04:32.75,272750,MQS,2019-04-26,Glasgow,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,15,33628,Shahov,Shamil,AZE,2004,04:33.84,273840,MQS,2019-04-26,Glasgow,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,16,36199,Jason,Nathan,AUS,2002,04:34.91,274910,MET,2019-04-07,Adelaide,Australia
SWMF4013020000,M,Men's 400 m Freestyle S13,17,28824,Tursunkhujaev,Muzaffar,UZB,1998,04:35.39,275390,MET,2018-10-06,Jakarta,Indonesia
SWMF4013020000,M,Men's 400 m Freestyle S13,18,6921,Chufarov,Danylo,UKR,1989,04:37.36,277360,MET,2019-09-09,London,Great Britain
SWMF4013020000,M,Men's 400 m Freestyle S13,19,29646,Agalakov,Roman,KAZ,1995,04:44.94,284940,MET,2018-10-06,Jakarta,Indonesia
SWMF4013020000,M,Men's 400 m Freestyle S13,20,18586,Batista Silva,Guilherme,BRA,1995,04:46.63,286630,MET,2019-08-29,Lima,Peru
SWMF4013020000,M,Men's 400 m Freestyle S13,21,32494,Alhambra Mollar,Enrique Jose,ESP,2004,04:47.86,287860,MET,2019-06-08,Berlin,Germany
SWMBA001010000,M,Men's 50 m Backstroke S1,1,3352,Shalabi,Iyad,ISR,1987,01:09.46,69460,MQS,2019-09-13,London,Great Britain
SWMBA001010000,M,Men's 50 m Backstroke S1,2,19808,Kol,Anton,UKR,1990,01:12.55,72550,MQS,2019-09-13,London,Great Britain
SWMBA001010000,M,Men's 50 m Backstroke S1,3,21041,Karypidis,Dimitrios,GRE,1989,01:28.97,88970,MQS,2019-09-13,London,Great Britain
SWMBA001010000,M,Men's 50 m Backstroke S1,4,11855,Jalili,Alireza,IRI,1983,01:37.84,97840,MQS,2018-10-07,Jakarta,Indonesia
SWMBA001010000,M,Men's 50 m Backstroke S1,5,11917,Rojas Osorno,Luis Eduardo,COL,1970,01:40.41,100410,MQS,2018-10-18,Barranquilla,Colombia
SWMBA002010000,M,Men's 50 m Backstroke S2,1,17385,Makarov,Alexander,RUS,1997,00:56.70,56700,MQS,2019-09-13,London,Great Britain
SWMBA002010000,M,Men's 50 m Backstroke S2,2,28139,Abarza,Alberto,CHI,1984,00:58.22,58220,MQS,2019-08-27,Lima,Peru
SWMBA002010000,M,Men's 50 m Backstroke S2,3,3402,Czech,Jacek,POL,1976,00:58.82,58820,MQS,2019-09-13,London,Great Britain
SWMBA002010000,M,Men's 50 m Backstroke S2,4,26958,Danilenko,Vladimir,RUS,1999,00:59.67,59670,MQS,2019-09-13,London,Great Britain
SWMBA002010000,M,Men's 50 m Backstroke S2,5,14783,Panibratets,Ievgen,UKR,1983,01:02.56,62560,MQS,2019-09-12,London,Great Britain
SWMBA002010000,M,Men's 50 m Backstroke S2,6,3456,Tronco,Cristopher,MEX,1985,01:03.61,63610,MQS,2018-11-23,"ACAPULCO, GUERRERO",Mexico
SWMBA002010000,M,Men's 50 m Backstroke S2,7,3581,Makrodimitris,Aristeidis,GRE,1991,01:04.29,64290,MQS,2019-05-30,Lignano Sabbiadoro,Italy
SWMBA002010000,M,Men's 50 m Backstroke S2,8,3393,Bettella,Francesco,ITA,1989,01:12.91,72910,MQS,2019-03-02,Bologna,Italy
SWMBA002010000,M,Men's 50 m Backstroke S2,9,41994,Santillan,Rodrigo,PER,2005,01:13.27,73270,MQS,2019-08-27,Lima,Peru
SWMBA002010000,M,Men's 50 m Backstroke S2,10,41242,dos Santos Araujo,Gabriel Geraldo,BRA,2002,01:13.59,73590,MQS,2019-08-27,Lima,Peru
SWMBA002010000,M,Men's 50 m Backstroke S2,11,24085,Vega Correcha,Richard Mateo,COL,2001,01:14.82,74820,MET,2019-05-11,Medellín,Colombia
SWMBA002010000,M,Men's 50 m Backstroke S2,12,3339,Lovejoy,Curtis,USA,1957,01:16.27,76270,MET,2019-04-06,Indianapolis,United States of America
SWMBA002010000,M,Men's 50 m Backstroke S2,13,33847,Trochimczuk,Juliusz,POL,2003,01:23.78,83780,MET,2019-05-30,Lignano Sabbiadoro,Italy
SWMBA003010000,M,Men's 50 m Backstroke S3,1,23453,Lopez Diaz,Diego,MEX,1994,00:43.47,43470,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,2,29706,Zou,Liankang,CHN,1995,00:45.33,45330,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,3,29710,Liu,Benying,CHN,1996,00:46.49,46490,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,4,26431,Boni,Vincenzo,ITA,1988,00:47.32,47320,MQS,2019-05-30,Lignano Sabbiadoro,Italy
SWMBA003010000,M,Men's 50 m Backstroke S3,5,32247,Ostapchenko,Denys,UKR,2001,00:47.60,47600,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,6,19802,Palamarchuk,Serhii,UKR,1989,00:48.92,48920,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,7,3478,Martinez Tajuelo,Miguel Angel,ESP,1984,00:52.38,52380,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,8,30132,Topf,Josia Tim Alexander,GER,2003,00:54.52,54520,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,9,3529,Kaewsri,Charkorn,THA,1973,00:54.83,54830,MQS,2018-10-07,Jakarta,Indonesia
SWMBA003010000,M,Men's 50 m Backstroke S3,10,29068,Beliaev,Aleksandr,RUS,1988,00:56.28,56280,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,11,8331,Patterson,Grant,AUS,1989,00:58.45,58450,MQS,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,12,10815,Kelly,Ahmed,AUS,1991,00:59.29,59290,MET,2019-02-17,Melbourne,Australia
SWMBA003010000,M,Men's 50 m Backstroke S3,13,18624,Otowski,Kamil,POL,1999,00:59.90,59900,MET,2018-11-18,Szczecin,Poland
SWMBA003010000,M,Men's 50 m Backstroke S3,14,31816,Zarate Rodriguez,Marcos Rafael,MEX,1999,01:00.20,60200,MET,2019-09-12,London,Great Britain
SWMBA003010000,M,Men's 50 m Backstroke S3,15,35916,Marigliano,Emmanuele,ITA,1995,01:04.50,64500,MET,2019-03-02,Bologna,Italy
SWMBA004010000,M,Men's 50 m Backstroke S4,1,20545,Zhdanov,Roman,RUS,1998,00:41.50,41500,MQS,2019-09-12,London,Great Britain
SWMBA004010000,M,Men's 50 m Backstroke S4,2,3693,Leslie,Cameron,NZL,1990,00:42.13,42130,MQS,2019-09-12,London,Great Britain
SWMBA004010000,M,Men's 50 m Backstroke S4,3=,20050,Topkin,Matz,EST,1998,00:42.41,42410,MQS,2019-06-07,Berlin,Germany
SWMBA004010000,M,Men's 50 m Backstroke S4,3=,3645,Petracek,Arnost,CZE,1991,00:42.41,42410,MQS,2019-09-12,London,Great Britain
SWMBA004010000,M,Men's 50 m Backstroke S4,5,23455,Hernandez Hernandez,Jesus,MEX,1991,00:45.28,45280,MQS,2019-09-12,London,Great Britain
SWMBA004010000,M,Men's 50 m Backstroke S4,6,34764,Dadaon,Ami Omer,ISR,2000,00:47.75,47750,MQS,2019-03-15,Netanya,Israel
SWMBA004010000,M,Men's 50 m Backstroke S4,7,3461,VYNOHRADETS',Dmytro,UKR,1985,00:48.26,48260,MQS,2019-05-02,Kamianske,Ukraine
SWMBA004010000,M,Men's 50 m Backstroke S4,8,3870,Sanchez Martinez,Gustavo,MEX,1994,00:48.33,48330,MQS,2019-05-10,"CUERNAVACA, MORELOS",Mexico
SWMBA004010000,M,Men's 50 m Backstroke S4,9,3560,Fernandez,Ivan,ESP,1977,00:49.76,49760,MQS,2019-05-11,Barcelona,Spain
SWMBA004010000,M,Men's 50 m Backstroke S4,10,4146,Morelli,Efrem,ITA,1979,00:49.86,49860,MQS,2019-07-06,Busto Arsizio,Italy
SWMBA004010000,M,Men's 50 m Backstroke S4,11,3713,Suzuki,Takayuki,JPN,1987,00:50.79,50790,MQS,2018-12-01,Suzuka,Japan
SWMBA004010000,M,Men's 50 m Backstroke S4,12,22473,Malyar,Ariel,ISR,2000,00:51.50,51500,MQS,2019-06-07,Berlin,Germany
SWMBA004010000,M,Men's 50 m Backstroke S4,13,3613,Smetanine,David,FRA,1974,00:51.71,51710,MQS,2019-02-17,Melbourne,Australia
SWMBA004010000,M,Men's 50 m Backstroke S4,14,3688,Kashinskiy,Aleksandr,RUS,1985,00:52.00,52000,MQS,2019-05-16,Dzerzhinsk,Russia
SWMBA004010000,M,Men's 50 m Backstroke S4,15,19355,Jo,Giseong,KOR,1995,00:54.31,54310,MET,2019-04-21,Cheongju,South Korea
SWMBA004010000,M,Men's 50 m Backstroke S4,16,36274,Ernhofer,Andreas,AUT,1997,00:55.07,55070,MET,2019-05-30,Lignano Sabbiadoro,Italy
SWMBA005010000,M,Men's 50 m Backstroke S5,1,29703,Wang,Lichao,CHN,1993,00:32.59,32590,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,2,4438,Semenenko,Yaroslav,UKR,1987,00:34.72,34720,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,3,3761,Dias,Daniel,BRA,1988,00:36.11,36110,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,4,4430,Plotnikov,Igor,RUS,1982,00:36.97,36970,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,5,10930,Mullen,Andrew,GBR,1996,00:37.30,37300,MQS,2018-12-01,Manchester,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,6,22574,Ponce Bertran,Antoni,ESP,1987,00:37.95,37950,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,7,8941,Vo,Thanh Tung,VIE,1985,00:38.50,38500,MQS,2018-10-07,Jakarta,Indonesia
SWMBA005010000,M,Men's 50 m Backstroke S5,8,3917,Eroglu,Beytullah,TUR,1995,00:39.59,39590,MQS,2019-05-30,Lignano Sabbiadoro,Italy
SWMBA005010000,M,Men's 50 m Backstroke S5,9,14964,Bocciardo,Francesco,ITA,1994,00:39.95,39950,MQS,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,10,26718,Li,Junsheng,CHN,2000,00:40.10,40100,MQS,2019-08-30,Tianjin,China
SWMBA005010000,M,Men's 50 m Backstroke S5,11,29167,,Kyaw Htoo,MYA,1984,00:40.32,40320,MQS,2018-10-07,Jakarta,Indonesia
SWMBA005010000,M,Men's 50 m Backstroke S5,12,8926,Daliyev,Siyazbek,KAZ,1990,00:40.44,40440,MQS,2018-10-07,Jakarta,Indonesia
SWMBA005010000,M,Men's 50 m Backstroke S5,13,22629,Cherniaev,Dmitrii,RUS,2000,00:42.17,42170,MET,2019-05-16,Dzerzhinsk,Russia
SWMBA005010000,M,Men's 50 m Backstroke S5,14,30045,Kubasov,Artur,RUS,2001,00:42.34,42340,MET,2019-09-14,London,Great Britain
SWMBA005010000,M,Men's 50 m Backstroke S5,15,35373,Songwichean,Eakapan,THA,2001,00:42.83,42830,MET,2019-04-06,Indianapolis,United States of America
SWMBA005010000,M,Men's 50 m Backstroke S5,16,33355,Zulkafly,Muhammad Nur Syaiful,MAS,1995,00:43.32,43320,MET,2018-10-07,Jakarta,Indonesia
SWMBA005010000,M,Men's 50 m Backstroke S5,17,34126,Karimi,Abbas,RPT,1997,00:43.46,43460,MET,2018-12-16,Oro Valley,United States of America
SWMBA101010000,M,Men's 100 m Backstroke S1,1,3352,Shalabi,Iyad,ISR,1987,02:25.51,145510,MQS,2019-09-11,London,Great Britain
SWMBA101010000,M,Men's 100 m Backstroke S1,2,19808,Kol,Anton,UKR,1990,02:29.97,149970,MQS,2019-09-11,London,Great Britain
SWMBA101010000,M,Men's 100 m Backstroke S1,3,21041,Karypidis,Dimitrios,GRE,1989,03:13.78,193780,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,1,17385,Makarov,Alexander,RUS,1997,02:00.63,120630,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,2,26958,Danilenko,Vladimir,RUS,1999,02:02.57,122570,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,3,28139,Abarza,Alberto,CHI,1984,02:03.48,123480,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,4,3402,Czech,Jacek,POL,1976,02:10.01,130010,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,5,3581,Makrodimitris,Aristeidis,GRE,1991,02:16.14,136140,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,6,3456,Tronco,Cristopher,MEX,1985,02:19.82,139820,MQS,2019-09-11,London,Great Britain
SWMBA102010000,M,Men's 100 m Backstroke S2,7,3393,Bettella,Francesco,ITA,1989,02:32.26,152260,MQS,2019-03-02,Bologna,Italy
SWMBA102010000,M,Men's 100 m Backstroke S2,8,41994,Santillan,Rodrigo,PER,2005,02:35.27,155270,MQS,2019-08-28,Lima,Peru
SWMBA102010000,M,Men's 100 m Backstroke S2,9,24085,Vega Correcha,Richard Mateo,COL,2001,02:43.34,163340,MET,2019-08-28,Lima,Peru
SWMBA102010000,M,Men's 100 m Backstroke S2,10,3339,Lovejoy,Curtis,USA,1957,02:44.76,164760,MET,2019-04-04,Indianapolis,United States of America
SWMBA102010000,M,Men's 100 m Backstroke S2,11,33847,Trochimczuk,Juliusz,POL,2003,03:03.35,183350,MET,2019-05-31,Lignano Sabbiadoro,Italy
SWMBA106010000,M,Men's 100 m Backstroke S6,1,7190,Sinovcic,Dino,CRO,1992,01:15.46,75460,MQS,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,2,29704,Yang,Hong,CHN,2000,01:15.47,75470,MQS,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,3,7455,de Andrade,Matias,ARG,1993,01:15.50,75500,MQS,2019-08-29,Lima,Peru
SWMBA106010000,M,Men's 100 m Backstroke S6,4,14539,Wang,Jingang,CHN,1991,01:17.58,77580,MQS,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,5,22595,Lenskii,Viacheslav,RUS,1992,01:19.82,79820,MQS,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,6,19810,Granichka,Andrei,RUS,1997,01:20.28,80280,MQS,2019-05-17,Dzerzhinsk,Russia
SWMBA106010000,M,Men's 100 m Backstroke S6,7,9079,Glock,Talisson,BRA,1995,01:21.01,81010,MQS,2018-10-19,SAO PAULO,Brazil
SWMBA106010000,M,Men's 100 m Backstroke S6,8,17471,van Hofweegen,Thijs,NED,1996,01:21.33,81330,MQS,2019-04-04,The Hague,Netherlands
SWMBA106010000,M,Men's 100 m Backstroke S6,9,23172,Myat,Aung Myint Myat,MYA,1993,01:21.49,81490,MQS,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,10,15020,Crispin Corzo,Nelson,COL,1992,01:22.32,82320,MQS,2018-10-18,Barranquilla,Colombia
SWMBA106010000,M,Men's 100 m Backstroke S6,11,22346,Brune,Fabian,GER,2000,01:22.66,82660,MQS,2019-06-09,Berlin,Germany
SWMBA106010000,M,Men's 100 m Backstroke S6,12,19849,Videira,Daniel,POR,1992,01:23.79,83790,MQS,2019-05-12,Oeiras,Portugal
SWMBA106010000,M,Men's 100 m Backstroke S6,13,32590,Melone de Oliveira,Gabriel,BRA,1999,01:23.94,83940,MQS,2019-05-10,Sao Paulo,Brazil
SWMBA106010000,M,Men's 100 m Backstroke S6,14,39311,Sanchez Sierra,David,ESP,2001,01:24.72,84720,MQS,2019-04-27,Glasgow,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,15,26875,Tang,Qian,CHN,1998,01:24.77,84770,MQS,2019-08-29,Tianjin,China
SWMBA106010000,M,Men's 100 m Backstroke S6,16,32761,Fantin,Antonio,ITA,2001,01:25.23,85230,MET,2019-09-12,London,Great Britain
SWMBA106010000,M,Men's 100 m Backstroke S6,17,31834,Gutierrez Bermudez,Juan Jose,MEX,2001,01:26.02,86020,MET,2019-08-27,Lima,Peru
SWMBA106010000,M,Men's 100 m Backstroke S6,18,19404,Luchkin,Iurii,RUS,1997,01:26.43,86430,MET,2019-05-17,Dzerzhinsk,Russia
SWMBA106010000,M,Men's 100 m Backstroke S6,19,21613,Bejino,Gary,PHI,1995,01:28.54,88540,MET,2018-10-06,Jakarta,Indonesia
SWMBA107010000,M,Men's 100 m Backstroke S7,1,17226,Hrynenko,Bohdan,UKR,1995,01:08.92,68920,MQS,2019-09-12,London,Great Britain
SWMBA107010000,M,Men's 100 m Backstroke S7,2,17277,Gladkov,Andrei,RUS,1997,01:09.60,69600,MQS,2019-09-12,London,Great Britain
SWMBA107010000,M,Men's 100 m Backstroke S7,3,15219,Carlomagno,Pipo,ARG,1993,01:09.69,69690,MQS,2019-09-12,London,Great Britain
SWMBA107010000,M,Men's 100 m Backstroke S7,4,32250,Trusov,Andrii,UKR,2000,01:09.82,69820,MQS,2019-05-02,Kamianske,Ukraine
SWMBA107010000,M,Men's 100 m Backstroke S7,5,19483,Malyar,Mark,ISR,2000,01:11.92,71920,MQS,2019-09-12,London,Great Britain
SWMBA107010000,M,Men's 100 m Backstroke S7,6,8935,Bohodaiko,Yevhenii,UKR,1994,01:12.85,72850,MQS,2019-05-02,Kamianske,Ukraine
SWMBA107010000,M,Men's 100 m Backstroke S7,7,22559,Bicelli,Federico,ITA,1999,01:13.40,73400,MQS,2019-03-02,Bologna,Italy
SWMBA107010000,M,Men's 100 m Backstroke S7,8,14949,Pereira,Italo,BRA,1995,01:13.74,73740,MQS,2019-04-26,Sao Paolo,Brazil
SWMBA107010000,M,Men's 100 m Backstroke S7,9,21432,Serrano Zarate,Carlos,COL,1998,01:15.47,75470,MQS,2019-08-27,Lima,Peru
SWMBA107010000,M,Men's 100 m Backstroke S7,10,23588,Basiloff,Inaki,ARG,2001,01:16.17,76170,MQS,2019-04-26,Sao Paolo,Brazil
SWMBA107010000,M,Men's 100 m Backstroke S7,11,14781,Kvasnytsia,Marian,UKR,1992,01:16.38,76380,MQS,2019-05-02,Kamianske,Ukraine
SWMBA107010000,M,Men's 100 m Backstroke S7,12,7454,Poggi,Lucas Nicolas,ARG,1992,01:17.12,77120,MQS,2019-08-27,Lima,Peru
SWMBA107010000,M,Men's 100 m Backstroke S7,13,7191,Rada,Ante,CRO,1995,01:17.54,77540,MQS,2019-06-09,Berlin,Germany
SWMBA107010000,M,Men's 100 m Backstroke S7,14,20612,Toh,Wei Soong,SGP,1998,01:18.67,78670,MQS,2019-05-10,Singapore,Singapore
SWMBA107010000,M,Men's 100 m Backstroke S7,15,8916,Gawilan,Ernie A,PHI,1991,01:19.66,79660,MET,2019-05-10,Singapore,Singapore
SWMBA107010000,M,Men's 100 m Backstroke S7,16,10594,Sukharev,Sergei,RUS,1991,01:19.70,79700,MET,2019-09-12,London,Great Britain
SWMBA107010000,M,Men's 100 m Backstroke S7,17,29017,Zhang,Yilong,CHN,1996,01:20.66,80660,MET,2019-08-28,Tianjin,China
