Discipline,Competition Code,Competition,City,Type,Event,Event Unit,Date,Rank,SDMS ID,Athlete/Team,NPC,Class,IRM,Time
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S13;Final 1;2019-09-14;1;7861;BOKI Ihar;BLR;S13;;00:53.95
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S14;Final 1;2019-09-15;2;32910;SAPP Lawrence Walter;USA;S14;;00:56.96
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Butterfly S14;Final 1;2019-09-15;1;41445;DUNN Reece;GBR;S14;;00:54.46
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S4;Final 1;2019-09-10;1;20545;ZHDANOV Roman;RUS;S4;;01:21.28
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S4;Final 1;2019-09-10;2;3713;KOMATSU Takayuki;JPN;S4;;01:22.38
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S5;Final 1;2019-09-15;2;3761;DIAS Daniel de Faria;BRA;S5;;01:09.02
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S5;Final 1;2019-09-15;1;14964;BOCCIARDO Francesco;ITA;S5;;01:07.76
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S6;Final 1;2019-09-10;2;32761;FANTIN Antonio;ITA;S6;;01:05.54
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S6;Final 1;2019-09-10;1;15020;CRISPIN CORZO Nelson;COL;S6;;01:04.91
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S7;Final 1;2019-09-14;2;17226;HRYNENKO Bohdan;UKR;S7;;01:01.58
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S7;Final 1;2019-09-14;1;21432;SERRANO ZARATE Carlos Daniel;COL;S7;;01:01.49
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S8;Final 1;2019-09-09;2;36209;POPHAM Ben;AUS;S8;;00:57.89
Swimming;SWAW19;London 2019 World Para Swimming Championships;London;World Championships;Men's 100 m Freestyle S8;Final 1;2019-09-09;1;10485;MICHALENTZAKIS Dimosthenis;GRE;S8;;00:57.69
