IPC Sport Data Management System;;;;;;;;;;;;;;
IPC Swimming Rankings - Rio 2016 Paralympic Games;;;;;;;;;;;;;;
User;;Guest;;;;;;;;;;;;
Timestamp;;Tue, 11 Aug 2015 12:47:49 +0200;;;;;;;;;;;;
Period Start;;15.10.2014;;;;;;;;;;;;
Period End;;14.8.2016;;;;;;;;;;;;
Course;;Long Course;;;;;;;;;;;;
;;;;;;;;;;;;;;
Event Code;Gender;Event;Rank;SDMS ID;Family Name;Given Name;NPC;Birth;Result;Time (ms);Qualification;Date;City;Country
SWMIM213022000;M;Men's 200 m Individual Medley SM13;19;22697;Zudzilau;Hryhory;BLR;1999;02:29.83;149830;MQS;14.7.2015;Glasgow;Great Britain
SWMIM213022000;M;Men's 200 m Individual Medley SM13;20;14914;Salguero Oteiza;Ivan;ESP;1998;02:30.43;150430;MQS;14.7.2015;Glasgow;Great Britain
SWMIM213022000;M;Men's 200 m Individual Medley SM13;21;21985;Dorsman;Rogier;NED;1999;02:31.15;151150;MQS;14.6.2015;Eindhoven;Netherlands
SWMIM213022000;M;Men's 200 m Individual Medley SM13;22;7432;Cantero Elvira;Jose Ramon;ESP;1993;02:31.75;151750;MQS;17.4.2015;Berlin;Germany
SWMIM213022000;M;Men's 200 m Individual Medley SM13;23;18586;Batista Silva;Guilherme;BRA;1995;02:32.81;152810;MQS;15.11.2014;Fortaleza;Brazil
SWMIM213022000;M;Men's 200 m Individual Medley SM13;24;20385;Cuesta Martinez;Diego Fernando;COL;1986;02:34.41;154410;MQS;15.5.2015;Seoul;South Korea
SWMIM213022000;M;Men's 200 m Individual Medley SM13;25;21482;Afanasyev;Andrey;KAZ;1998;02:39.67;159670;MET;21.10.2014;Incheon;South Korea
SWMIM213022000;M;Men's 200 m Individual Medley SM13;26;26423;Abduraimov;Muhammad;UZB;1999;02:39.94;159940;MET;15.5.2015;Seoul;South Korea
SWMIM213022000;M;Men's 200 m Individual Medley SM13;27;22132;Simmons;Jaxon;GBR;2000;02:40.84;160840;MET;4.5.2015;Luton;Great Britain
SWMIM213022000;M;Men's 200 m Individual Medley SM13;28;26869;Zhang;Dan;CHN;1992;02:42.18;162180;MET;15.5.2015;Seoul;South Korea
SWMIM213022000;M;Men's 200 m Individual Medley SM13;29;12545;Han;Dongho;KOR;1987;02:43.90;163900;MET;21.10.2014;Incheon;South Korea
SWMIM214012000;M;Men's 200 m Individual Medley SM14;1;26824;Emeliantsev;Viacheslav;RUS;1994;02:08.98;128980;MQS;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;2;8497;Evers;Marc;NED;1991;02:10.38;130380;MQS;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;3;24347;Kuliabin;Mikhail;RUS;1998;02:15.81;135810;MQS;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;4;22128;Hamer;Thomas;GBR;1998;02:16.47;136470;MQS;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;5;14028;Cho;Wonsang;KOR;1992;02:17.37;137370;MQS;23.10.2014;Incheon;South Korea
SWMIM214012000;M;Men's 200 m Individual Medley SM14;6;11281;Thomas;Jack;GBR;1995;02:17.60;137600;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;7;10959;Tanaka;Yasuhiro;JPN;1989;02:18.01;138010;MQS;23.10.2014;Incheon;South Korea
SWMIM214012000;M;Men's 200 m Individual Medley SM14;8;19869;Choi;Wa Kit;HKG;1998;02:18.34;138340;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;9;12658;Jung;Yangmook;KOR;1988;02:18.49;138490;MQS;4.11.2014;Incheon;South Korea
SWMIM214012000;M;Men's 200 m Individual Medley SM14;10;18584;Michie;Gordie;CAN;1993;02:18.51;138510;MQS;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;11;15273;Quin;Scott;GBR;1990;02:19.28;139280;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;12;17916;Harris;Craig;GBR;1999;02:19.31;139310;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;13;15271;Rousselle;Maxime;CAN;1993;02:20.39;140390;MQS;21.3.2015;Toronto, Ont.;Canada
SWMIM214012000;M;Men's 200 m Individual Medley SM14;14;8727;Lee;Tsun Sang;HKG;1992;02:20.62;140620;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;15;8548;Procter;Ben;GBR;1990;02:20.65;140650;MQS;27.3.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;16;22327;Alford;Joshua;AUS;1995;02:21.08;141080;MET;9.4.2015;Sydney;Australia
SWMIM214012000;M;Men's 200 m Individual Medley SM14;17;8677;Tsugawa;Takuya;JPN;1992;02:21.21;141210;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;18;8901;Sverrisson;Jon Margeir;ISL;1992;02:21.91;141910;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;19;12201;Kilduff;Mitchell;AUS;1996;02:22.16;142160;MET;9.4.2015;Sydney;Australia
SWMIM214012000;M;Men's 200 m Individual Medley SM14;20;10606;Vandeput;Yannick;BEL;1994;02:23.57;143570;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;21;12200;Fox;Daniel;AUS;1991;02:23.69;143690;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;22;8678;Miyazaki;Satoru;JPN;1992;02:23.73;143730;MET;23.10.2014;Incheon;South Korea
SWMIM214012000;M;Men's 200 m Individual Medley SM14;23;21564;Deguchi;Eigo;JPN;1996;02:25.10;145100;MET;1.3.2015;Shizuoka;Japan
SWMIM214012000;M;Men's 200 m Individual Medley SM14;24;17604;Parmentier;Aymeric;BEL;1993;02:25.54;145540;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;25;17950;Tang;Wai Lok;HKG;1997;02:26.44;146440;MET;17.7.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;26;15491;Moores;Aaron;GBR;1994;02:26.52;146520;MET;27.6.2015;Glasgow;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;26=;20482;Nicholls;Ryan;GBR;1998;02:28.05;148050;MET;2.8.2015;Sheffield;Great Britain
SWMIM214012000;M;Men's 200 m Individual Medley SM14;28;19086;Araya;Elian;ARG;1991;02:28.44;148440;MET;23.4.2015;Sao Paulo;Brazil
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;1;;;;RUS;1991;03:48.10;228100;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;2;;;;BRA;1991;03:51.44;231440;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;3;;;;AUS;1991;03:56.26;236260;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;4;;;;UKR;1991;03:56.41;236410;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;5;;;;CHN;1991;04:04.39;244390;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;6;;;;ITA;1991;04:07.48;247480;MQS;16.4.2015;Berlin;Germany
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;7;;;;CAN;1991;04:09.87;249870;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;8;;;;USA;1991;04:14.95;254950;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;9;;;;POR;1991;04:27.90;267900;MQS;17.7.2015;Glasgow;Great Britain
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;10;;;;POL;1991;04:29.29;269290;MQS;16.4.2015;Berlin;Germany
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;11;;;;CRO;1991;04:30.53;270530;MQS;16.5.2015;Split;Croatia
SWMRF110102000;M;Men's 4x100 m Freestyle 34pts;12;;;;ARG;1991;04:30.88;270880;MQS;24.4.2015;Sao Paulo;Brazil
SWMRM110191000;M;Men's 4x100 m Medley 34pts;1;;;;RUS;1991;04:06.09;246090;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;2;;;;CHN;1991;04:14.09;254090;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;3;;;;UKR;1991;04:18.25;258250;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;4;;;;AUS;1991;04:19.67;259670;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;5;;;;CAN;1991;04:29.04;269040;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;6;;;;USA;1991;04:32.10;272100;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;7;;;;ESP;1991;04:42.69;282690;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;8;;;;ITA;1991;04:43.69;283690;MQS;17.4.2015;Berlin;Germany
SWMRM110191000;M;Men's 4x100 m Medley 34pts;9;;;;ARG;1991;04:45.94;285940;MQS;18.7.2015;Glasgow;Great Britain
SWMRM110191000;M;Men's 4x100 m Medley 34pts;10;;;;RSA;1991;04:49.06;289060;MQS;17.4.2015;Durban;South Africa
SWWF5004040000;W;Women's 50 m Freestyle S4;1;3585;Miranda Herrera;Nely;MEX;1972;00:40.08;40080;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;2;17675;Trimi;Arjola;ITA;1987;00:41.69;41690;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;3;14551;Gabidullina;Zulfiya;KAZ;1965;00:46.40;46400;MQS;22.10.2014;Incheon;South Korea
SWWF5004040000;W;Women's 50 m Freestyle S4;4;3389;Bai;Juan;CHN;1991;00:46.95;46950;MQS;22.10.2014;Incheon;South Korea
SWWF5004040000;W;Women's 50 m Freestyle S4;5;3955;Teunissen;Lisette;NED;1986;00:47.35;47350;MQS;2.4.2015;Eindhoven;Netherlands
SWWF5004040000;W;Women's 50 m Freestyle S4;6;22570;Lafina;Mariia;UKR;1993;00:50.71;50710;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;7;3563;Garcia;Edenia;BRA;1987;00:53.36;53360;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;8;19809;Verbova;Maryna;UKR;1998;00:53.53;53530;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;9;3463;Xia;Jiangbo;CHN;1989;00:54.09;54090;MQS;22.10.2014;Incheon;South Korea
SWWF5004040000;W;Women's 50 m Freestyle S4;10;21142;Meng;Guofen;CHN;1992;00:54.17;54170;MQS;22.10.2014;Incheon;South Korea
SWWF5004040000;W;Women's 50 m Freestyle S4;11;21537;Shishova;Iuliia;RUS;1997;00:55.00;55000;MQS;10.12.2014;Dzerzhinsk;Russia
SWWF5004040000;W;Women's 50 m Freestyle S4;12;26761;Cunnington;Tammy;CAN;1975;00:57.03;57030;MQS;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;13;8248;Jeon;Mikyoung;KOR;1971;00:57.96;57960;MQS;4.11.2014;Incheon;South Korea
SWWF5004040000;W;Women's 50 m Freestyle S4;14;3639;Hamer;Karolina;POL;1981;00:59.10;59100;MQS;16.4.2015;Berlin;Germany
SWWF5004040000;W;Women's 50 m Freestyle S4;15;21533;Stamatopoulou;Alexandra;GRE;1986;01:00.76;60760;MQS;16.5.2015;Athens;Greece
SWWF5004040000;W;Women's 50 m Freestyle S4;16;3491;Yip;Pin Xiu;SIN;1992;01:01.17;61170;MET;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;17;3949;Sigurdardottir;Sonja;ISL;1990;01:01.27;61270;MET;14.7.2015;Glasgow;Great Britain
SWWF5004040000;W;Women's 50 m Freestyle S4;18;7398;Gavrilyuk;Natalia;RUS;1979;01:03.05;63050;MET;5.4.2015;Ramenskoe;Russia
SWWF5004040000;W;Women's 50 m Freestyle S4;19;3648;Silva;Claudia;BRA;1966;01:04.15;64150;MET;15.11.2014;Fortaleza;Brazil
SWWF5004040000;W;Women's 50 m Freestyle S4;20;3531;Kristiansen;Cecilie;DEN;1990;01:05.10;65100;MET;16.4.2015;Berlin;Germany
SWWF5004040000;W;Women's 50 m Freestyle S4;21;16883;Feng;Yazhu;CHN;1992;01:05.25;65250;MET;24.4.2015;Sao Paulo;Brazil
SWWF5005010000;W;Women's 50 m Freestyle S5;1;3847;Perales;Teresa;ESP;1975;00:37.77;37770;MQS;16.4.2015;Berlin;Germany
SWWF5005010000;W;Women's 50 m Freestyle S5;2;5808;Silva;Joana Maria;BRA;1987;00:38.39;38390;MQS;17.7.2015;Glasgow;Great Britain
SWWF5005010000;W;Women's 50 m Freestyle S5;3;3789;Trebinova;Bela;CZE;1976;00:38.53;38530;MQS;16.4.2015;Berlin;Germany
SWWF5005010000;W;Women's 50 m Freestyle S5;4;3850;Pezaro;Inbal;ISR;1987;00:39.40;39400;MQS;17.7.2015;Glasgow;Great Britain
SWWF5005010000;W;Women's 50 m Freestyle S5;5;8919;Rung;Sarah Louise;NOR;1989;00:39.45;39450;MQS;5.7.2015;Bergen;Norway
SWWF5005010000;W;Women's 50 m Freestyle S5;6;4058;Fatis;Anita;FRA;1963;00:40.95;40950;MQS;17.7.2015;Glasgow;Great Britain
SWWF5005010000;W;Women's 50 m Freestyle S5;7;20288;Rodrigues;Esthefany;BRA;1998;00:42.73;42730;MQS;15.11.2014;Fortaleza;Brazil
SWWF5005010000;W;Women's 50 m Freestyle S5;8;8951;Ziani;Natalia;RUS;1981;00:42.76;42760;MQS;5.4.2015;Ramenskoe;Russia
SWWF5005010000;W;Women's 50 m Freestyle S5;9;21103;Deviatova;Irina;RUS;1988;00:43.67;43670;MQS;10.12.2014;Dzerzhinsk;Russia
SWWF5005010000;W;Women's 50 m Freestyle S5;10;14992;Gialamas;Alyssa;USA;1995;00:44.03;44030;MQS;17.7.2015;Glasgow;Great Britain
SWWF5005010000;W;Women's 50 m Freestyle S5;11;3918;Fragoso;Simone;POR;1980;00:44.37;44370;MQS;17.7.2015;Lisboa;Portugal
SWWF5005010000;W;Women's 50 m Freestyle S5;12;3769;Engelhardt;Katalin;HUN;1971;00:46.27;46270;MET;16.4.2015;Berlin;Germany
SWWF5005010000;W;Women's 50 m Freestyle S5;13;3800;Kezdi;Reka;HUN;1985;00:46.50;46500;MET;17.7.2015;Glasgow;Great Britain
SWWF5005010000;W;Women's 50 m Freestyle S5;14;3778;Goh;Rui Si Theresa;SIN;1987;00:46.80;46800;MET;22.10.2014;Incheon;South Korea
SWWF5006010000;W;Women's 50 m Freestyle S6;1;19796;Mereshko;Yelyzaveta;UKR;1992;00:34.14;34140;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;2;17280;Savtsova;Viktoriia;UKR;1997;00:34.20;34200;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;3;21815;Thomas Kane;Tiffany;AUS;2001;00:34.73;34730;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;4;11943;Song;Lingling;CHN;1996;00:35.74;35740;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;5;4188;Romano;Emanuela;ITA;1990;00:35.97;35970;MQS;16.4.2015;Berlin;Germany
SWWF5006010000;W;Women's 50 m Freestyle S6;6;4364;Simmonds;Eleanor;GBR;1994;00:36.08;36080;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;7;14850;Nir-Kistler;Noga;USA;1979;00:36.75;36750;MQS;21.3.2015;Toronto, Ont.;Canada
SWWF5006010000;W;Women's 50 m Freestyle S6;8;18163;Turner;Nicole;IRL;2002;00:36.81;36810;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;9;26528;Robinson;Eleanor;GBR;2001;00:36.97;36970;MQS;2.8.2015;Sheffield;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;10;11944;Lu;Dong;CHN;1991;00:37.27;37270;MQS;22.10.2014;Incheon;South Korea
SWWF5006010000;W;Women's 50 m Freestyle S6;11;19698;Somellera Mandujano;Naomi;MEX;1998;00:37.45;37450;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;12;4288;Gonzalez;Doramitzi;MEX;1983;00:37.49;37490;MQS;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;13;10618;Huebner;Tanya;AUS;1978;00:37.70;37700;MET;4.4.2015;Sydney;Australia
SWWF5006010000;W;Women's 50 m Freestyle S6;14;8953;Khrul;Oksana;UKR;1995;00:37.76;37760;MET;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;15;10970;Fedota;Olena;UKR;1986;00:38.00;38000;MET;2.4.2015;Dniprodzerzhynsk;Ukraine
SWWF5006010000;W;Women's 50 m Freestyle S6;16;4251;Kaya;Ozlem;TUR;1992;00:38.07;38070;MET;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;17;14637;Weber-Treiber;Sabine;AUT;1979;00:38.69;38690;MET;17.5.2015;Split;Croatia
SWWF5006010000;W;Women's 50 m Freestyle S6;18;23972;Tewfick;Ayaallah;EGY;2000;00:38.80;38800;MET;16.7.2015;Glasgow;Great Britain
SWWF5006010000;W;Women's 50 m Freestyle S6;19;14462;Ribeiro;Susana;BRA;1967;00:39.29;39290;MET;15.11.2014;Fortaleza;Brazil
SWWF5006010000;W;Women's 50 m Freestyle S6;20;4226;Trejo Delgadillo;Vianney;MEX;1994;00:39.33;39330;MET;6.11.2014;Playa Del Carmen, Quintana Roo;Mexico
SWWF5006010000;W;Women's 50 m Freestyle S6;21;4406;Diodorova;Anastasia;RUS;1990;00:39.59;39590;MET;5.4.2015;Ramenskoe;Russia
SWWF5006010000;W;Women's 50 m Freestyle S6;22;19753;Lopez Gomez;Valeria Monserrat;MEX;1999;00:39.74;39740;MET;6.11.2014;Playa Del Carmen, Quintana Roo;Mexico
SWWF5006010000;W;Women's 50 m Freestyle S6;23;11697;Bjornsdottir;Thelma Bjorg;ISL;1996;00:39.82;39820;MET;16.4.2015;Berlin;Germany
SWWF5006010000;W;Women's 50 m Freestyle S6;24;19424;Wilson;Kate;AUS;1998;00:40.43;40430;MET;19.4.2015;Sydney;Australia
SWWF5007010000;W;Women's 50 m Freestyle S7;1;5021;Freney;Jacqueline;AUS;1992;00:32.66;32660;MQS;4.4.2015;Sydney;Australia
SWWF5007010000;W;Women's 50 m Freestyle S7;2;8950;Palian;Ani;RUS;1990;00:33.67;33670;MQS;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;3;4807;Jordan;Cortney;USA;1991;00:33.70;33700;MQS;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;4;10931;Rodgers;Susannah;GBR;1983;00:33.85;33850;MQS;27.3.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;5;8404;Grahl;Denise;GER;1993;00:34.25;34250;MQS;13.12.2014;Amsterdam;Netherlands
SWWF5007010000;W;Women's 50 m Freestyle S7;6;21768;Huang;Yajing;CHN;1997;00:34.60;34600;MQS;23.10.2014;Incheon;South Korea
SWWF5007010000;W;Women's 50 m Freestyle S7;7;22532;Routliffe;Tess;CAN;1998;00:35.07;35070;MQS;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;8;4909;Mehain;Sarah;CAN;1995;00:35.29;35290;MQS;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;9;4833;Nelson;Brianna;CAN;1992;00:35.62;35620;MQS;6.12.2014;Edmonton, AB;Canada
SWWF5007010000;W;Women's 50 m Freestyle S7;10;18202;Ke;Liting;CHN;1995;00:35.76;35760;MQS;24.4.2015;Sao Paulo;Brazil
SWWF5007010000;W;Women's 50 m Freestyle S7;11;17915;Harvey;Grace;GBR;1998;00:36.02;36020;MQS;2.8.2015;Sheffield;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;12;10420;Talamona;Arianna;ITA;1994;00:36.79;36790;MET;16.4.2015;Berlin;Germany
SWWF5007010000;W;Women's 50 m Freestyle S7;13;4538;Dubber;Rebecca;NZL;1993;00:36.95;36950;MET;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;14;5042;Halevi;Erel;ISR;1991;00:37.20;37200;MET;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;15;4735;Almeida;Veronica;BRA;1975;00:37.76;37760;MET;15.11.2014;Fortaleza;Brazil
SWWF5007010000;W;Women's 50 m Freestyle S7;16;11498;Tilk;Brenda;EST;1994;00:38.01;38010;MET;19.7.2015;Glasgow;Great Britain
SWWF5007010000;W;Women's 50 m Freestyle S7;17;15254;Howarth;Nikita;NZL;1998;00:38.15;38150;MET;17.12.2014;Brisbane;Australia
SWWF5007010000;W;Women's 50 m Freestyle S7;18;22424;Rodriguez;Emma;VEN;1973;00:38.39;38390;MET;27.5.2015;Barquisimeto;Venezuela
SWWF5007010000;W;Women's 50 m Freestyle S7;19;4486;Schott;Verena;GER;1989;00:38.64;38640;MET;13.6.2015;Berlin;Germany
SWWF5008010000;W;Women's 50 m Freestyle S8;1;15321;Elliott;Maddison;AUS;1998;00:30.52;30520;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;2;21818;Patterson;Lakeisha;AUS;1999;00:30.83;30830;MQS;4.4.2015;Sydney;Australia
SWWF5008010000;W;Women's 50 m Freestyle S8;3;5403;Vladykina;Olesia;RUS;1988;00:31.65;31650;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;4;5097;Long;Jessica;USA;1992;00:31.83;31830;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;5;20326;Slater;Stephanie;GBR;1991;00:31.84;31840;MQS;15.11.2014;Fortaleza;Brazil
SWWF5008010000;W;Women's 50 m Freestyle S8;6;6139;Bird;Morgan;CAN;1993;00:31.93;31930;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;7;5287;Jiang;Shengnan;CHN;1991;00:32.01;32010;MQS;23.10.2014;Incheon;South Korea
SWWF5008010000;W;Women's 50 m Freestyle S8;8;17279;Istomina;Kateryna;UKR;1994;00:32.02;32020;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;9;7118;Weggemann;Mallory;USA;1989;00:32.68;32680;MQS;21.3.2015;Toronto, Ont.;Canada
SWWF5008010000;W;Women's 50 m Freestyle S8;10;7756;Sogomonian;Kseniia;RUS;1995;00:32.88;32880;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;11;5418;Xu;Yanru;CHN;1989;00:32.92;32920;MQS;24.4.2015;Sao Paulo;Brazil
SWWF5008010000;W;Women's 50 m Freestyle S8;12;21394;Jeronimo de Araujo;Cecilia;BRA;1998;00:33.04;33040;MQS;24.4.2015;Sao Paulo;Brazil
SWWF5008010000;W;Women's 50 m Freestyle S8;13;14925;Bro;Brickelle;USA;1996;00:33.08;33080;MQS;6.12.2014;Edmonton, AB;Canada
SWWF5008010000;W;Women's 50 m Freestyle S8;14;7377;Vinther;Amalie;DEN;1995;00:33.29;33290;MQS;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;15;5497;Coan;McKenzie;USA;1996;00:33.37;33370;MET;19.7.2015;Glasgow;Great Britain
SWWF5008010000;W;Women's 50 m Freestyle S8;16;5235;Chen;Zhonglan;CHN;1991;00:33.50;33500;MET;24.4.2015;Sao Paulo;Brazil
SWWF5008010000;W;Women's 50 m Freestyle S8;17;10997;Pansters;Romy;NED;1996;00:35.86;35860;MET;2.4.2015;Eindhoven;Netherlands
SWWF5009010000;W;Women's 50 m Freestyle S9;1;18243;Konkoly;Michelle;USA;1992;00:29.14;29140;MQS;21.3.2015;Toronto, Ont.;Canada
SWWF5009010000;W;Women's 50 m Freestyle S9;2;5498;Cole;Ellie;AUS;1991;00:29.20;29200;MQS;27.2.2015;Sydney;Australia
SWWF5009010000;W;Women's 50 m Freestyle S9;3;5942;Gascon;Sarai;ESP;1992;00:29.41;29410;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;4;15324;McConnell;Ashleigh;AUS;1996;00:29.84;29840;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;5;22420;Mamlina;Natalia;RUS;1991;00:29.95;29950;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;6;5951;Grazhdanova;Irina;RUS;1987;00:29.96;29960;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;7;16211;Marques Soto;Nuria;ESP;1999;00:30.05;30050;MQS;27.3.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;8;14922;Aspden;Hannah;USA;2000;00:30.08;30080;MQS;21.3.2015;Toronto, Ont.;Canada
SWWF5009010000;W;Women's 50 m Freestyle S9;9;5946;Gimenez;Daniela;ARG;1992;00:30.22;30220;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;10;10977;Marren;Amy;GBR;1998;00:30.31;30310;MQS;27.3.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;11;11942;Lin;Ping;CHN;1994;00:30.34;30340;MQS;16.7.2015;Glasgow;Great Britain
SWWF5009010000;W;Women's 50 m Freestyle S9;12;8375;Scott;Madeleine;AUS;1993;00:30.36;30360;MQS;4.4.2015;Sydney;Australia
SWWF5009010000;W;Women's 50 m Freestyle S9;13;21817;Beecroft;Emily;AUS;1999;00:30.51;30510;MET;4.4.2015;Sydney;Australia
SWWF5009010000;W;Women's 50 m Freestyle S9;14;21148;Wang;Jiexin;CHN;1992;00:30.53;30530;MET;19.10.2014;Incheon;South Korea
SWWF5009010000;W;Women's 50 m Freestyle S9;15;11291;Smith;Elizabeth;USA;1996;00:30.57;30570;MET;21.3.2015;Toronto, Ont.;Canada
SWWF5009010000;W;Women's 50 m Freestyle S9;16;5704;Millward;Stephanie;GBR;1981;00:30.78;30780;MET;27.3.2015;Glasgow;Great Britain
